Record_ID,Date,Asset,Field_Group,Watercut_Pct,Data_Type,Original_Watercut_Pct,Watercut_Adjusted,Oil_Rate_BOPD,Oil_Rate_Type
9255,2026-02-10,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,366.2,Synthetic
9267,2026-02-11,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,353.1,Synthetic
9279,2026-02-12,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,344.8,Synthetic
9291,2026-02-13,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,351.5,Synthetic
9303,2026-02-14,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,369.1,Synthetic
9315,2026-02-15,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,349.4,Synthetic
9327,2026-02-16,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,358.3,Synthetic
9339,2026-02-17,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,346.1,Synthetic
9351,2026-02-18,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,361.3,Synthetic
9363,2026-02-19,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,359.9,Synthetic
9375,2026-02-20,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,371.6,Synthetic
9387,2026-02-21,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,349.6,Synthetic
9399,2026-02-22,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,357.9,Synthetic
9411,2026-02-23,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,351.3,Synthetic
9423,2026-02-24,BUT (URAN),Heera-Uran Complex,4.3,Estimated,4.3,No,363.3,Synthetic
4,2024-01-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2551.1,Synthetic
16,2024-01-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2660.9,Synthetic
28,2024-01-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2583.0,Synthetic
40,2024-01-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2588.6,Synthetic
52,2024-01-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2596.2,Synthetic
64,2024-01-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2604.0,Synthetic
76,2024-01-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2570.9,Synthetic
88,2024-01-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2592.0,Synthetic
100,2024-01-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2692.6,Synthetic
112,2024-01-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2642.2,Synthetic
124,2024-01-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2628.7,Synthetic
136,2024-01-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2522.4,Synthetic
148,2024-01-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2484.8,Synthetic
160,2024-01-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2621.4,Synthetic
172,2024-01-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2610.8,Synthetic
184,2024-01-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2651.6,Synthetic
196,2024-01-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2489.1,Synthetic
208,2024-01-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2513.1,Synthetic
220,2024-01-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2401.8,Synthetic
232,2024-01-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2492.0,Synthetic
244,2024-01-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2592.5,Synthetic
256,2024-01-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2477.6,Synthetic
268,2024-01-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2556.6,Synthetic
280,2024-01-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2489.7,Synthetic
292,2024-01-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2523.9,Synthetic
304,2024-01-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2409.3,Synthetic
316,2024-01-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2497.2,Synthetic
328,2024-01-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2263.3,Synthetic
340,2024-01-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2468.1,Synthetic
352,2024-01-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2356.5,Synthetic
364,2024-01-31,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2562.8,Synthetic
376,2024-02-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2526.6,Synthetic
388,2024-02-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2499.2,Synthetic
400,2024-02-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2572.6,Synthetic
412,2024-02-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2386.1,Synthetic
424,2024-02-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2580.2,Synthetic
436,2024-02-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2515.8,Synthetic
448,2024-02-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2425.8,Synthetic
460,2024-02-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2521.9,Synthetic
472,2024-02-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2353.7,Synthetic
484,2024-02-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2370.1,Synthetic
496,2024-02-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2381.7,Synthetic
508,2024-02-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2383.3,Synthetic
520,2024-02-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2340.8,Synthetic
532,2024-02-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2501.8,Synthetic
544,2024-02-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2390.3,Synthetic
556,2024-02-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2430.2,Synthetic
568,2024-02-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2359.5,Synthetic
580,2024-02-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2265.4,Synthetic
592,2024-02-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2411.5,Synthetic
604,2024-02-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2250.9,Synthetic
616,2024-02-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2378.8,Synthetic
628,2024-02-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2281.8,Synthetic
640,2024-02-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2517.0,Synthetic
652,2024-02-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2436.0,Synthetic
664,2024-02-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2374.5,Synthetic
676,2024-02-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2452.4,Synthetic
688,2024-02-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2298.8,Synthetic
700,2024-02-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2392.9,Synthetic
712,2024-02-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2364.5,Synthetic
724,2024-03-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2364.9,Synthetic
736,2024-03-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2431.6,Synthetic
748,2024-03-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2389.4,Synthetic
760,2024-03-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2354.2,Synthetic
772,2024-03-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2214.2,Synthetic
784,2024-03-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2258.8,Synthetic
796,2024-03-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2313.1,Synthetic
808,2024-03-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2324.1,Synthetic
820,2024-03-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2235.1,Synthetic
832,2024-03-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2476.5,Synthetic
844,2024-03-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2410.3,Synthetic
856,2024-03-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2342.9,Synthetic
868,2024-03-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2302.3,Synthetic
880,2024-03-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2278.7,Synthetic
892,2024-03-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2223.9,Synthetic
904,2024-03-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2290.5,Synthetic
916,2024-03-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2298.8,Synthetic
928,2024-03-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2192.4,Synthetic
940,2024-03-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2296.0,Synthetic
952,2024-03-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2258.6,Synthetic
964,2024-03-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2135.6,Synthetic
976,2024-03-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2202.9,Synthetic
988,2024-03-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2229.3,Synthetic
1000,2024-03-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2380.9,Synthetic
1012,2024-03-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2286.9,Synthetic
1024,2024-03-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2155.4,Synthetic
1036,2024-03-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2274.1,Synthetic
1048,2024-03-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2133.7,Synthetic
1060,2024-03-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2306.1,Synthetic
1072,2024-03-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2198.2,Synthetic
1084,2024-03-31,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2219.5,Synthetic
1096,2024-04-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2310.2,Synthetic
1108,2024-04-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2132.3,Synthetic
1120,2024-04-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2121.2,Synthetic
1132,2024-04-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2171.5,Synthetic
1144,2024-04-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2275.0,Synthetic
1156,2024-04-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2102.0,Synthetic
1168,2024-04-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2011.7,Synthetic
1180,2024-04-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2165.0,Synthetic
1192,2024-04-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2227.1,Synthetic
1204,2024-04-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2265.7,Synthetic
1216,2024-04-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2152.8,Synthetic
1228,2024-04-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2152.4,Synthetic
1240,2024-04-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2250.8,Synthetic
1252,2024-04-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2049.8,Synthetic
1264,2024-04-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2142.6,Synthetic
1276,2024-04-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2176.4,Synthetic
1288,2024-04-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2189.3,Synthetic
1300,2024-04-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2123.4,Synthetic
1312,2024-04-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2154.9,Synthetic
1324,2024-04-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1988.4,Synthetic
1336,2024-04-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2102.7,Synthetic
1348,2024-04-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2170.4,Synthetic
1360,2024-04-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2074.6,Synthetic
1372,2024-04-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2137.6,Synthetic
1384,2024-04-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2158.6,Synthetic
1396,2024-04-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2104.5,Synthetic
1408,2024-04-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2133.4,Synthetic
1420,2024-04-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2057.6,Synthetic
1432,2024-04-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2102.0,Synthetic
1444,2024-04-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2150.1,Synthetic
1456,2024-05-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2117.6,Synthetic
1468,2024-05-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2067.0,Synthetic
1480,2024-05-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2114.4,Synthetic
1492,2024-05-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2141.6,Synthetic
1504,2024-05-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1964.2,Synthetic
1516,2024-05-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2161.9,Synthetic
1528,2024-05-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2064.5,Synthetic
1540,2024-05-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2108.5,Synthetic
1552,2024-05-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2152.9,Synthetic
1564,2024-05-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1989.2,Synthetic
1576,2024-05-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2026.9,Synthetic
1588,2024-05-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2049.4,Synthetic
1600,2024-05-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2015.2,Synthetic
1612,2024-05-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2167.3,Synthetic
1624,2024-05-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2003.6,Synthetic
1636,2024-05-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2018.6,Synthetic
1648,2024-05-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2061.8,Synthetic
1660,2024-05-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1971.9,Synthetic
1672,2024-05-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2017.8,Synthetic
1684,2024-05-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2057.9,Synthetic
1696,2024-05-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2014.6,Synthetic
1708,2024-05-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2025.6,Synthetic
1720,2024-05-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1995.5,Synthetic
1732,2024-05-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1932.2,Synthetic
1744,2024-05-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2040.1,Synthetic
1756,2024-05-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2123.3,Synthetic
1768,2024-05-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2014.6,Synthetic
1780,2024-05-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2023.6,Synthetic
1792,2024-05-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2048.2,Synthetic
1804,2024-05-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1926.7,Synthetic
1816,2024-05-31,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2101.5,Synthetic
1828,2024-06-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2008.0,Synthetic
1840,2024-06-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2089.9,Synthetic
1852,2024-06-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1945.2,Synthetic
1864,2024-06-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2093.7,Synthetic
1876,2024-06-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2028.0,Synthetic
1888,2024-06-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2011.3,Synthetic
1900,2024-06-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1988.8,Synthetic
1912,2024-06-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1956.8,Synthetic
1924,2024-06-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2038.9,Synthetic
1936,2024-06-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1972.8,Synthetic
1948,2024-06-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1845.4,Synthetic
1960,2024-06-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1892.1,Synthetic
1972,2024-06-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1943.3,Synthetic
1984,2024-06-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1968.9,Synthetic
1996,2024-06-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1944.1,Synthetic
2008,2024-06-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,2015.0,Synthetic
2020,2024-06-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1827.0,Synthetic
2032,2024-06-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1945.5,Synthetic
2044,2024-06-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1828.3,Synthetic
2056,2024-06-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1974.3,Synthetic
2068,2024-06-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1921.5,Synthetic
2080,2024-06-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1947.8,Synthetic
2092,2024-06-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1870.4,Synthetic
2104,2024-06-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1990.4,Synthetic
2116,2024-06-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1973.2,Synthetic
2128,2024-06-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1943.5,Synthetic
2140,2024-06-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1899.3,Synthetic
2152,2024-06-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1936.5,Synthetic
2164,2024-06-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1859.7,Synthetic
2176,2024-06-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1945.4,Synthetic
2188,2024-07-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1987.1,Synthetic
2200,2024-07-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1950.7,Synthetic
2212,2024-07-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1845.4,Synthetic
2224,2024-07-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1903.8,Synthetic
2236,2024-07-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1807.2,Synthetic
2248,2024-07-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1909.0,Synthetic
2260,2024-07-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1898.8,Synthetic
2272,2024-07-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1765.3,Synthetic
2284,2024-07-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1801.9,Synthetic
2296,2024-07-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1847.8,Synthetic
2308,2024-07-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1843.6,Synthetic
2320,2024-07-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1789.7,Synthetic
2332,2024-07-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1875.5,Synthetic
2344,2024-07-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1864.5,Synthetic
2356,2024-07-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1836.6,Synthetic
2368,2024-07-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1802.3,Synthetic
2380,2024-07-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1898.8,Synthetic
2392,2024-07-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1928.9,Synthetic
2404,2024-07-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1807.8,Synthetic
2416,2024-07-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1797.5,Synthetic
2428,2024-07-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1854.9,Synthetic
2440,2024-07-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1805.1,Synthetic
2452,2024-07-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1813.9,Synthetic
2464,2024-07-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1858.7,Synthetic
2476,2024-07-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1711.2,Synthetic
2488,2024-07-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1883.6,Synthetic
2500,2024-07-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1812.7,Synthetic
2512,2024-07-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1783.3,Synthetic
2524,2024-07-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1797.6,Synthetic
2536,2024-07-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1797.2,Synthetic
2548,2024-07-31,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1702.8,Synthetic
2560,2024-08-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1873.3,Synthetic
2572,2024-08-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1792.0,Synthetic
2584,2024-08-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1810.4,Synthetic
2596,2024-08-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1834.4,Synthetic
2608,2024-08-05,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1725.8,Synthetic
2620,2024-08-06,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1802.5,Synthetic
2632,2024-08-07,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1759.9,Synthetic
2644,2024-08-08,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1816.0,Synthetic
2656,2024-08-09,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1655.1,Synthetic
2668,2024-08-10,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1759.5,Synthetic
2680,2024-08-11,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1729.8,Synthetic
2692,2024-08-12,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1781.4,Synthetic
2704,2024-08-13,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1780.3,Synthetic
2716,2024-08-14,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1715.2,Synthetic
2728,2024-08-15,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1712.0,Synthetic
2740,2024-08-16,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1740.5,Synthetic
2752,2024-08-17,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1696.3,Synthetic
2764,2024-08-18,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1784.1,Synthetic
2776,2024-08-19,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1717.8,Synthetic
2788,2024-08-20,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1582.8,Synthetic
2800,2024-08-21,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1711.5,Synthetic
2812,2024-08-22,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1674.1,Synthetic
2824,2024-08-23,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1640.5,Synthetic
2836,2024-08-24,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1658.0,Synthetic
2848,2024-08-25,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1724.5,Synthetic
2860,2024-08-26,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1784.2,Synthetic
2872,2024-08-27,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1728.9,Synthetic
2884,2024-08-28,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1678.7,Synthetic
2896,2024-08-29,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1730.2,Synthetic
2908,2024-08-30,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1680.4,Synthetic
2920,2024-08-31,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1665.4,Synthetic
2932,2024-09-01,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1639.0,Synthetic
2944,2024-09-02,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1605.8,Synthetic
2956,2024-09-03,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1672.1,Synthetic
2968,2024-09-04,HEERA END,Heera-Uran Complex,7.9,Estimated,7.9,No,1696.9,Synthetic
